TF	gene	highConfAnnot	nMotifs	bestMotif	NES	motifDb	coexModule	spearCor	CoexWeight
Irf1	Anxa2	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.179607613014285	0.269344942317757
Irf1	Arhgap31	TRUE	1	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0560375941616894	0.229951117480138
Irf1	Arhgef10l	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.182541212723844	0.097903678093877
Irf1	Atg14	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.102014527428789	0.115661978679225
Irf1	B2m	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.211144504810602	0.294309722923961
Irf1	Bank1	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.119049372685806	0.132574297091434
Irf1	Bcl2a1b	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.286951491774665	0.383001027276256
Irf1	Cald1	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.132218603844436	0.115920672718584
Irf1	Ccl7	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.323504978576073	0.387553214570762
Irf1	Ccnd3	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0609080480112514	0.0660823167461835
Irf1	Cd163	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.197405858337828	0.457167524585324
Irf1	Cited2	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.074132422920211	0.0188102647501928
Irf1	Ctgf	TRUE	1	transfac_pro__M07045	3.29	10kb	top5perTarget	0.108111136194478	0.160004231101303
Irf1	Ddr2	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0340574112028679	0.0555693101344901
Irf1	Ehd1	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0618927069547812	0.0917284767252753
Irf1	Fcer1g	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.309592701585041	0.479941189368518
Irf1	Fcgr1	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.298184727602917	0.432933448253048
Irf1	Fgf14	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.110654034625509	0.0743274434641784
Irf1	Fyb	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.370637318726995	0.539024514346391
Irf1	Gabrb1	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0761635313624404	0.0423795963348551
Irf1	Gadd45g	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.130471447902827	0.0732476040389657
Irf1	Gja1	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0552517154748814	0.0164892924493311
Irf1	Hfe	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.151567491629332	0.16889128153155
Irf1	Il6ra	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.192672114302838	0.349123979451039
Irf1	Irf1	TRUE	7	transfac_pro__M07045	3.29	10kb	top5perTarget	1	NA
Irf1	Itgb5	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.264663795629699	0.149735380265384
Irf1	Kcne4	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.161549693934298	0.639467955588197
Irf1	Kcnj16	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0841973659308646	0.0481832149581239
Irf1	Kcnj2	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.211870457131996	0.128492593499379
Irf1	Laptm5	TRUE	1	transfac_pro__M07045	3.29	10kb	top5perTarget	0.295530764982516	0.466066588337897
Irf1	Lhfp	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.248676560121847	0.285908849186918
Irf1	Map3k5	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.07505495041958	0.07279612075524
Irf1	Med13	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.177832496683273	0.106761748036873
Irf1	Midn	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0593149438233791	0.0831891069772431
Irf1	Mr1	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.147937136549055	0.0374659819921273
Irf1	Myh9	TRUE	1	transfac_pro__M07045	3.29	10kb	top5perTarget	0.248123602211693	0.257027558324121
Irf1	Nin	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.186193877903828	0.0861285178641904
Irf1	Nptx1	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0974445938549258	0.0466550491912442
Irf1	Osbpl6	TRUE	7	transfac_pro__M07045	3.29	10kb	top5perTarget	0.105565998135412	0.0506148340054244
Irf1	P2ry13	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.265415416675714	0.381840198207873
Irf1	Prkab1	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.144339110197506	0.0784488507458034
Irf1	Rgs5	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.142912433032604	0.211911593421027
Irf1	Rhobtb2	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.12455740913261	0.110461820049875
Irf1	Rnase4	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.257125591851607	0.35529724295911
Irf1	Sepp1	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0770523125144646	0.106440610692947
Irf1	Sertad2	TRUE	6	transfac_pro__M07045	3.29	10kb	top5perTarget	0.170845011176316	0.169717411257866
Irf1	Slamf9	TRUE	1	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0763417412130637	0.135489788052677
Irf1	Slc4a4	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0473080959193991	0.0265298421684487
Irf1	Slco5a1	TRUE	3	transfac_pro__M07045	3.29	10kb	top5perTarget	0.147859800983117	0.135834721609819
Irf1	Slitrk2	TRUE	7	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0766788183899802	0.0743799057938447
Irf1	Soat1	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0842957166124897	0.133100365704771
Irf1	Srgn	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.216854524793004	0.280781322292488
Irf1	Stard8	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.367223392944144	0.425957595159623
Irf1	Stat6	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.267576575366673	0.247216324352397
Irf1	Tapbp	TRUE	8	transfac_pro__M07045	3.29	10kb	top5perTarget	0.303462789648394	0.352538418129851
Irf1	Tbxas1	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0997232226401637	0.102380808442316
Irf1	Tgfa	TRUE	2	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0409764884137289	0.0556192722547168
Irf1	Tgfb3	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.111792781105823	0.347516848682588
Irf1	Trib1	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.0609080480112514	0.172301239068431
Irf1	Trpm7	TRUE	1	transfac_pro__M07045	3.29	10kb	top5perTarget	0.130252880994031	0.0669737159648109
Irf1	Txnip	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.311770344654399	0.466025215664874
Irf1	Vgll4	TRUE	4	transfac_pro__M07045	3.29	10kb	top5perTarget	0.174775169016657	0.066986908080845
Irf1	Vps37b	TRUE	5	transfac_pro__M07045	3.29	10kb	top5perTarget	0.101485113894676	0.0874308226635374
Irf1	Arhgef19	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0560375941616894	0.0813177309653279
Irf1	Ccl2	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.292864783246884	0.348256904225263
Irf1	Ccl3	TRUE	2	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.288442131298876	0.355743279842212
Irf1	Cd48	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.275673911647737	0.44077980794711
Irf1	Cmtm6	TRUE	2	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.109895377404623	0.136110905468647
Irf1	Ctnnd1	TRUE	4	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.175629457486817	0.110400616073409
Irf1	Ctss	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.224714856823916	0.289241106338964
Irf1	E130114P18Rik	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0389318223973464	0.0613210126805798
Irf1	Esam	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.284976105687126	0.140930774091085
Irf1	Fstl4	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.112230430969396	0.101942949829538
Irf1	Gpr34	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.246403294886606	0.378386516697954
Irf1	Gramd3	TRUE	2	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0535017372822419	0.0579463393002927
Irf1	Ms4a7	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.304530390100823	0.392334018060416
Irf1	Msr1	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.121391697195658	0.235108837984182
Irf1	Parp12	TRUE	3	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0835557473737675	0.0732389351162984
Irf1	Peli2	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.145303429503409	0.0823085400196181
Irf1	Plcl2	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.212552282169226	0.0802854708022811
Irf1	Rab3il1	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.290319337285935	0.516426825621456
Irf1	Sgk3	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.114002831175098	0.0998518501501633
Irf1	St5	TRUE	3	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0848403894626523	0.074574897011163
Irf1	St8sia4	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0433011286464873	0.0366523988579439
Irf1	Stk17b	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.310470170925457	0.356075452521825
Irf1	Tmem100	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.0973318463085347	0.0452890519422013
Irf1	Tnfaip8	TRUE	2	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.209361588424321	0.125806253347107
Irf1	Usp2	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.22093003359937	0.075019663260347
Irf1	Zfp36l2	TRUE	1	dbcorrdb__IRF1__ENCSR000EGU_1__m1	3.08	10kb	top5perTarget	0.113061093769267	0.0917113084077626
Irf1	Cacna1i	FALSE	1	dbcorrdb__STAT1__ENCSR000FAU_1__m1	3.04	10kb	top5perTarget	0.0815369358530096	0.117651222171115
Sox10	Apod	FALSE	1	transfac_pro__M08838	4.94	10kb	top5perTarget	0.526401384893033	0.488101968402251
Sox10	Arhgap23	FALSE	4	transfac_pro__M08838	4.94	10kb	top5perTarget	0.270111859943992	0.228905603841997
Sox10	Arhgap31	FALSE	1	transfac_pro__M08838	4.94	10kb	top5perTarget	0.0531007063333068	0.224711768223536
Sox10	Arhgef19	FALSE	6	transfac_pro__M08838	4.94	10kb	top5perTarget	0.0622082358531057	0.0950075336380765
Sox10	Bag3	FALSE	2	transfac_pro__M08838	4.94	10kb	top5perTarget	0.0456063152658063	0.0755977830957804
Sox10	Cd164	FALSE	1	transfac_pro__M08838	4.94	10kb	top5perTarget	0.0488707636495137	0.0903361479109062
Sox10	Col27a1	FALSE	6	transfac_pro__M08838	4.94	10kb	top5perTarget	0.0378865141105089	0.0913178162743052
Sox10	Erbb4	FALSE	5	transfac_pro__M08838	4.94	10kb	top5perTarget	0.098513306039592	0.0655496822538075
Sox10	Lama2	FALSE	2	transfac_pro__M08838	4.94	10kb	top5perTarget	0.117276021588236	0.156398311862455
Sox10	Ldlrad3	FALSE	2	transfac_pro__M08838	4.94	10kb	top5perTarget	0.306957583881335	0.32764767944378
Sox10	Sepp1	FALSE	5	transfac_pro__M08838	4.94	10kb	top5perTarget	0.268306614970672	0.188222045874616
Sox10	St3gal6	FALSE	1	transfac_pro__M08838	4.94	10kb	top5perTarget	0.102940779264533	0.147086751519252
Sox10	Tgfa	FALSE	2	transfac_pro__M08838	4.94	10kb	top5perTarget	0.316644880286333	0.307965100660073
Sox10	Aldh1a1	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.75	10kb	top5perTarget	0.119312148112536	0.311204323901465
Sox10	Cyp2j9	FALSE	1	hocomoco__SOX9_HUMAN.H11MO.0.B	4.75	10kb	top5perTarget	0.0991163245954908	0.187560566638996
Sox10	Myo1e	FALSE	5	hocomoco__SOX9_HUMAN.H11MO.0.B	4.75	10kb	top5perTarget	0.211497915314361	0.296306574776235
Sox10	Phlpp1	FALSE	4	hocomoco__SOX9_HUMAN.H11MO.0.B	4.75	10kb	top5perTarget	0.114282902623199	0.0709705050028242
Sox10	BC028528	FALSE	4	homer__YCTTTGTTCC_Sox4	4.69	10kb	top5perTarget	0.0459815244637938	0.119632675737789
Sox10	Plk3	FALSE	4	homer__YCTTTGTTCC_Sox4	4.69	10kb	top5perTarget	0.33403940636236	0.27112532472028
Sox10	Prkd3	FALSE	4	homer__YCTTTGTTCC_Sox4	4.69	10kb	top5perTarget	0.271954293020368	0.174192370641681
Sox10	Rcan2	FALSE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	4.56	10kb	top5perTarget	0.0707650473027038	0.0210686793677937
Sox10	Snx18	FALSE	1	taipale_cyt_meth__SOX8_ACAATNNNNNNATTGT_FL_meth	4.56	10kb	top5perTarget	0.0383899760980055	0.0644026339606931
Sox10	2310022B05Rik	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.238162262129746	0.339434398511006
Sox10	4930422G04Rik	TRUE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0557202588362887	0.121829290813982
Sox10	Abtb2	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.203666478229782	0.119341369733164
Sox10	Adamts20	TRUE	6	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.105569478307956	0.10434614004533
Sox10	Adipor2	TRUE	5	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.253783824191227	0.158365980951074
Sox10	Amotl2	TRUE	10	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.287075941139211	0.290280198814543
Sox10	Apln	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.160418166280574	0.290194543450444
Sox10	Arrdc3	TRUE	10	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.316652069534125	0.284164571082579
Sox10	Btf3	TRUE	5	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.165488417522108	0.126282810800682
Sox10	Caskin2	TRUE	5	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.291833670127586	0.303779793170127
Sox10	Cdc14a	TRUE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.290098419859484	0.535685540835717
Sox10	Cdc42ep1	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.411177246886901	0.409801502387838
Sox10	Cdkn1a	TRUE	4	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0460416325287378	0.118708699323096
Sox10	Cdr2	TRUE	2	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0553327137263442	0.277284348897546
Sox10	Col9a3	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.181694567280952	0.0987585599014709
Sox10	Csrp1	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.540519730392232	0.488864317302522
Sox10	Ddr1	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.400905657070147	0.375315346889426
Sox10	Efnb3	TRUE	1	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.312561065165299	0.179028251612476
Sox10	Ehd1	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0432870284600309	0.098230429230597
Sox10	Elmo1	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0458300073224662	0.0256861266007497
Sox10	Epb4.1l4a	TRUE	5	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0752339082133991	0.103166421011805
Sox10	Fermt2	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.246028965523925	0.20981936320179
Sox10	Fgfr2	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.388500603587089	0.345979404412281
Sox10	Fgfrl1	TRUE	4	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.193015743504187	0.20007902109216
Sox10	Fhdc1	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.339381300584933	0.213948255730267
Sox10	Fryl	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0834261795301219	0.0936213391073254
Sox10	Gjc3	TRUE	6	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.518002262876703	0.44263775907876
Sox10	Gpr98	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.15802454180668	0.357547577941538
Sox10	Jup	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.284673493223456	0.286433720043055
Sox10	Kcnj2	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0797779436728117	0.108212913602775
Sox10	Lama4	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0857250058496801	0.1461184787168
Sox10	Lect1	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0832864371538247	0.227249192676789
Sox10	Leprot	TRUE	6	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.198525625423551	0.161584451894016
Sox10	Lhfpl2	TRUE	4	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.177544274058081	0.246348404529441
Sox10	Limd1	TRUE	6	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.153409656967765	0.186250144142715
Sox10	Mid1ip1	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.269219152870042	0.283284544190391
Sox10	Myh11	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.121405780653171	0.182262309658407
Sox10	Myo6	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.141020767845861	0.070867023665393
Sox10	Nab1	TRUE	9	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0398649122155771	0.0982875367260861
Sox10	Ndp	TRUE	10	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.144023695680485	0.136853387073019
Sox10	Neo1	TRUE	10	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0418355549698609	0.130767550350374
Sox10	Pacsin2	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0692174158529307	0.0678471023352692
Sox10	Padi2	TRUE	9	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.382035048108811	0.418944824762688
Sox10	Plekhb1	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.562540744242358	0.586132356969197
Sox10	Plxnb1	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0584818012532148	0.0600285592766376
Sox10	Ptp4a1	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.149312595731009	0.159988039147757
Sox10	Ptprd	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.284549039122801	0.207200795801336
Sox10	Rab33b	TRUE	5	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.214879751358598	0.213959196711355
Sox10	Rap1a	TRUE	9	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.312955322800951	0.317247215576305
Sox10	Rapgef3	TRUE	2	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.106228706846368	0.0967528233427714
Sox10	Rasl12	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.217616153205752	0.24951701559602
Sox10	Rassf4	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.213572984069296	0.32659577887635
Sox10	Rgs16	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0715650503069866	0.0660497376628011
Sox10	Rin2	TRUE	6	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.115141042499501	0.100988615736817
Sox10	Rlbp1	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0655156855661372	0.205976619799813
Sox10	S100b	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.298952579292081	0.294729389171429
Sox10	Scrg1	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.184030540674513	0.122629640351342
Sox10	Sema3d	TRUE	10	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.24175002322685	0.577516063814092
Sox10	Sema6d	TRUE	7	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.198471080745832	0.17468546040988
Sox10	Sgk1	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0479732177321366	0.089594497799338
Sox10	Sgk3	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.134718245325368	0.256739457248712
Sox10	Slc22a5	TRUE	2	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0385860114499648	0.116326926513402
Sox10	Slc45a3	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.45065295604424	0.376121467349244
Sox10	Slc6a9	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.294228310957808	0.307145746528263
Sox10	Socs3	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0311942856571756	0.133568411640332
Sox10	Sox8	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.338874843802559	0.559427125239534
Sox10	St18	TRUE	11	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.305648450752167	0.274635497009886
Sox10	Stag2	TRUE	4	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.0905949954655402	0.0961282727046274
Sox10	Stard13	TRUE	8	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.108539705983697	0.221190201975768
Sox10	Stox2	TRUE	5	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.114012098873353	0.132238786072803
Sox10	Tulp4	TRUE	6	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.321057985375689	0.322581529993865
Sox10	Ubl3	TRUE	3	hocomoco__SOX10_HUMAN.H11MO.0.B	4.16	10kb	top5perTarget	0.146810642326884	0.109348727717291
Sox10	Adcy5	TRUE	5	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.12639102172169	0.159201077308923
Sox10	Cadm4	TRUE	10	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.272115257216346	0.211994650756656
Sox10	Cyr61	TRUE	7	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.131666431049286	0.148804107456786
Sox10	Daam2	TRUE	7	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.210319300280955	0.150651633902511
Sox10	Fancf	TRUE	5	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.21508300808573	0.317184327642021
Sox10	Lrp4	TRUE	5	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.157621126183917	0.169352610626817
Sox10	Nos3	TRUE	3	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.0890203577659129	0.177491349118937
Sox10	Npat	TRUE	4	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.230749099150503	0.158561813655713
Sox10	P2ry1	TRUE	8	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.0680812911050322	0.0774994141062903
Sox10	P2ry12	TRUE	4	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.0595011256140273	0.291476881139137
Sox10	Ralgds	TRUE	10	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.25989632180511	0.253977272600162
Sox10	Rhoc	TRUE	4	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	0.290925842478459	0.279924888643608
Sox10	Sox10	TRUE	6	taipale_cyt_meth__SOX10_AACAATNNNNNNATTGTT_FL_meth	3.56	10kb	top5perTarget	1	NA
